St.no;YEAR;MONTH;DAY;Time;DirectionDeg;Speedmps;TempC;Pptmm;Humidpercen;Snowdepthcm
18700;2015;9;2;9;44;7.4;12;1;92; 
18700;2015;9;2;10;58;5.9;12.3;1.7;90; 
18700;2015;9;2;11;53;6.4;12.4;0.8;90; 
18700;2015;9;2;12;55;5.5;12.6;0.5;89; 
18700;2015;9;2;13;58;4.8;14;0.1;83; 
18700;2015;9;2;14;71;5;14.1;0;81; 
18700;2015;9;2;15;37;4.2;14;0;85; 
18700;2015;9;2;16;43;5.3;14.2;0;83; 
18700;2015;9;2;17;28;4.7;13.6;0;88; 
18700;2015;9;2;18;33;3.3;13.5;0;88; 
18700;2015;9;2;19;41;5.2;13.4;0;86; 
18700;2015;9;2;20;33;4.1;12.9;0.4;90; 
18700;2015;9;2;21;43;4.6;12.7;0.2;91; 
18700;2015;9;2;22;38;4.8;12.4;1.7;92; 
18700;2015;9;2;23;37;5.2;11.8;3.6;93; 
18700;2015;9;2;24;38;6.1;11.4;5.2;92; 
18700;2015;9;3;1;24;4.5;11.1;6.6;94; 
18700;2015;9;3;2;30;5.3;11.4;0.1;90; 
18700;2015;9;3;3;10;4;11;0.6;94; 
18700;2015;9;3;4;22;3.8;11.2;0;93; 
18700;2015;9;3;5;25;3.6;11.3;0;93; 
18700;2015;9;3;6;33;3.6;11.5;0;93; 
18700;2015;9;3;7;31;2;11.6;1.6;95;.
18700;2015;9;3;8;26;2.4;11.8;0.6;95; 
18700;2015;9;3;9;30;2.9;12.8;0.4;91; 
18700;2015;9;3;10;147;3.3;15.9;0;82; 
18700;2015;9;3;11;170;1.8;15.3;0;80; 
18700;2015;9;3;12;325;1.3;17.4;0;68; 
18700;2015;9;3;13;250;3.5;13.9;0.2;79; 
18700;2015;9;3;14;312;1.6;12.8;2.2;92; 
18700;2015;9;3;15;52;1.5;16;0;68; 
18700;2015;9;3;16;155;1.5;15.4;0;73; 
18700;2015;9;3;17;41;0.6;14.6;0.4;83; 
18700;2015;9;3;18;19;2.3;14;0;84; 
18700;2015;9;3;19;43;2.1;12.9;0;85; 
18700;2015;9;3;20;30;3.1;11.8;0;90; 
18700;2015;9;3;21;30;2.8;11.7;0;89; 
18700;2015;9;3;22;36;3.1;11.1;0;92; 
18700;2015;9;3;23;25;2.3;10.5;0;92; 
18700;2015;9;3;24;28;1.9;10;0;93; 
18700;2015;9;4;1;36;2;9;0;95; 
18700;2015;9;4;2;36;1.8;8.5;0;96; 
18700;2015;9;4;3;43;1.9;8.6;0;96; 
18700;2015;9;4;4;30;1.3;8.1;0;96; 
18700;2015;9;4;5;26;0.9;8.3;0;97; 
18700;2015;9;4;6;37;0.1;7.9;0;97; 
18700;2015;9;4;7;48;0.8;9.4;0;95;.
18700;2015;9;4;8;74;0.5;10.2;0;95; 
18700;2015;9;4;9;229;1.2;11;0;92; 
18700;2015;9;4;10;256;1.6;12.2;0;88; 
18700;2015;9;4;11;186;1.4;13.5;0;78; 
18700;2015;9;4;12;220;1.5;13.8;0;82; 
18700;2015;9;4;13;180;1.2;15.4;0;77; 
18700;2015;9;4;14;207;2.6;17.4;0;68; 
18700;2015;9;4;15;204;2.9;17.5;0;66; 
18700;2015;9;4;16;225;5.5;16.7;0;59; 
18700;2015;9;4;17;214;4.1;15.6;0;68; 
18700;2015;9;4;18;193;3.6;14.7;0;76; 
18700;2015;9;4;19;192;4;13.9;0;83; 
18700;2015;9;4;20;179;2;12.6;0;90; 
18700;2015;9;4;21;180;3.2;12.7;0;88; 
18700;2015;9;4;22;174;2.6;12.5;0;88; 
18700;2015;9;4;23;167;2.2;12.2;0;91; 
18700;2015;9;4;24;176;2.4;12.1;0;93; 
18700;2015;9;5;1;215;1;12.2;0;92; 
18700;2015;9;5;2;246;1.2;11.6;0.8;94; 
18700;2015;9;5;3;129;1.6;11.3;2.6;96; 
18700;2015;9;5;4;233;0.9;11;0.9;97; 
18700;2015;9;5;5;41;1.4;10.8;0.1;96; 
18700;2015;9;5;6;47;1.6;10.5;0.2;95; 
18700;2015;9;5;7;6;3.2;10.5;0.1;93;.
18700;2015;9;5;8;16;2.1;10.7;0;90; 
18700;2015;9;5;9;25;4.2;10.6;0.2;88; 
18700;2015;9;5;10;17;4.2;10.6;1;90; 
18700;2015;9;5;11;20;4.9;10.7;1.1;89; 
18700;2015;9;5;12;23;6.1;11.5;0.1;83; 
18700;2015;9;5;13;21;8;12.2;0;77; 
18700;2015;9;5;14;20;5.9;13;0;72; 
18700;2015;9;5;15;19;7.2;13.1;0;69; 
18700;2015;9;5;16;14;7;13.1;0.1;69; 
18700;2015;9;5;17;14;6.6;13;0.1;69; 
18700;2015;9;5;18;13;5.9;12.6;0;70; 
18700;2015;9;5;19;15;5.6;12.7;0;68; 
18700;2015;9;5;20;11;6.1;12.5;0;68; 
18700;2015;9;5;21;16;6.6;12.7;0;66; 
18700;2015;9;5;22;11;5.2;12.6;0;69; 
18700;2015;9;5;23;9;6.2;12.3;0;66; 
18700;2015;9;5;24;9;5.2;11.4;0;67; 
18700;2015;9;6;1;6;6;11.2;0;67; 
18700;2015;9;6;2;10;5.4;10.3;0;68; 
18700;2015;9;6;3;9;6.8;9.9;0;65; 
18700;2015;9;6;4;14;6;9.3;0;65; 
18700;2015;9;6;5;19;4.6;8.8;0;66; 
18700;2015;9;6;6;17;4.7;8.5;0;66; 
18700;2015;9;6;7;17;5.3;9.6;0;60;.
18700;2015;9;6;8;8;7.1;10.4;0;56; 
18700;2015;9;6;9;4;6.4;11.6;0;52; 
18700;2015;9;6;10;8;6.1;12.4;0;47; 
18700;2015;9;6;11;353;5.7;13.7;0;47; 
18700;2015;9;6;12;347;6.6;14.3;0;43; 
18700;2015;9;6;13;347;6.4;14.6;0;39; 
18700;2015;9;6;14;6;6;15;0;38; 
18700;2015;9;6;15;3;5.7;14.9;0;37; 
18700;2015;9;6;16;32;5.1;15;0;35; 
18700;2015;9;6;17;5;3.9;14.8;0;39; 
18700;2015;9;6;18;19;3.7;14.1;0;41; 
18700;2015;9;6;19;8;3.1;12.4;0;48; 
18700;2015;9;6;20;341;1.6;9.8;0;61; 
18700;2015;9;6;21;14;4.1;10;0;59; 
18700;2015;9;6;22;353;4.7;10.6;0;56; 
18700;2015;9;6;23;5;3.6;9.3;0;63; 
18700;2015;9;6;24;20;4.2;9.6;0;63; 
18700;2015;9;7;1;15;4.3;9;0;66; 
18700;2015;9;7;2;15;4.8;8.1;0;72; 
18700;2015;9;7;3;18;4;7.8;0;72; 
18700;2015;9;7;4;6;3.7;7.3;0;75; 
18700;2015;9;7;5;5;2.8;7.6;0;72; 
18700;2015;9;7;6;114;0.8;5.8;0;85; 
18700;2015;9;7;7;169;0.9;9.4;0;72;.
18700;2015;9;7;8;45;0.5;12;0;62; 
18700;2015;9;7;9;219;1;12.8;0;59; 
18700;2015;9;7;10;179;1.1;13.2;0;61; 
18700;2015;9;7;11;229;1.3;13.5;0;66; 
18700;2015;9;7;12;213;1.6;16.8;0;56; 
18700;2015;9;7;13;210;2.2;18.2;0;50; 
18700;2015;9;7;14;214;2.5;18.8;0;54; 
18700;2015;9;7;15;223;1.6;19.2;0;51; 
18700;2015;9;7;16;352;3.1;18.9;0;46; 
18700;2015;9;7;17;342;3.5;18.7;0;47; 
18700;2015;9;7;18;8;4.3;17.4;0;51; 
18700;2015;9;7;19;358;5.6;16.3;0;48; 
18700;2015;9;7;20;352;4;15.3;0;50; 
18700;2015;9;7;21;340;3.5;14.6;0;52; 
18700;2015;9;7;22;359;2.7;13.9;0;52; 
18700;2015;9;7;23;347;2.6;13.4;0;53; 
18700;2015;9;7;24;233;0.8;11.8;0;59; 
18700;2015;9;8;1;341;1.7;11.6;0;59; 
18700;2015;9;8;2;162;1.8;11.4;0;63; 
18700;2015;9;8;3;223;0.6;9.5;0;72; 
18700;2015;9;8;4;328;0.8;8.6;0;80; 
18700;2015;9;8;5;335;0.7;9.4;0;76; 
18700;2015;9;8;6;305;1;8.6;0;82; 
18700;2015;9;8;7;33;0.4;12.2;0;65;.
18700;2015;9;8;8;195;0.4;15.6;0;51; 
18700;2015;9;8;9;26;3;16.2;0;48; 
18700;2015;9;8;10;1;3.1;17.4;0;43; 
18700;2015;9;8;11;14;3.6;17.7;0;44; 
18700;2015;9;8;12;17;2.6;18.5;0;43; 
18700;2015;9;8;13;34;2.5;19;0.1;44; 
18700;2015;9;8;14;21;1.7;19.6;0;42; 
18700;2015;9;8;15;204;2;19.4;0.1;45; 
18700;2015;9;8;16;99;0.7;18.6;0;46; 
18700;2015;9;8;17;221;1.4;17.6;0;52; 
18700;2015;9;8;18;241;1.7;16.6;0;57; 
18700;2015;9;8;19;320;1;15.3;0;67; 
18700;2015;9;8;20;12;1.8;12.9;0;76; 
18700;2015;9;8;21;37;3.2;12.7;0;75; 
18700;2015;9;8;22;23;3.2;12.5;0;74; 
18700;2015;9;8;23;29;2.6;12.2;0;75; 
18700;2015;9;8;24;10;3.2;12.2;0;73; 
18700;2015;9;9;1;9;3.5;12.3;0;71; 
18700;2015;9;9;2;21;5;12.3;0;70; 
18700;2015;9;9;3;14;5.1;11.7;0;73; 
18700;2015;9;9;4;25;3.8;11.2;0;74; 
18700;2015;9;9;5;7;1;9.9;0;81; 
18700;2015;9;9;6;221;1.3;8.9;0;87; 
18700;2015;9;9;7;29;1.6;12.6;0;71;.
18700;2015;9;9;8;19;2.2;14.6;0;64; 
18700;2015;9;9;9;46;2;15.3;0;59; 
18700;2015;9;9;10;53;1.6;16.6;0;57; 
18700;2015;9;9;11;211;2.3;19.2;0;55; 
18700;2015;9;9;12;196;1.7;19.1;0;55; 
18700;2015;9;9;13;230;1.1;20.1;0;52; 
18700;2015;9;9;14;217;1.1;20.8;0;48; 
18700;2015;9;9;15;214;1.8;19.9;0;51; 
18700;2015;9;9;16;224;2.1;19.3;0;56; 
18700;2015;9;9;17;216;1.8;18.4;0;58; 
18700;2015;9;9;18;214;1.4;17.5;0;61; 
18700;2015;9;9;19;17;1;15.8;0;75; 
18700;2015;9;9;20;19;2.1;14.3;0;80; 
18700;2015;9;9;21;29;2.7;13.2;0;82; 
18700;2015;9;9;22;29;2.5;12.2;0;86; 
18700;2015;9;9;23;32;1.7;11.3;0;90; 
18700;2015;9;9;24;7;1.3;10.6;0;92; 
18700;2015;9;10;1;5;1.1;9.9;0;92; 
18700;2015;9;10;2;3;1;9.8;0;92; 
18700;2015;9;10;3;353;1.2;9.3;0;93; 
18700;2015;9;10;4;19;0.8;9.1;0;95; 
18700;2015;9;10;5;27;0.3;8.5;0;95; 
18700;2015;9;10;6;19;1.4;8.5;0;95; 
18700;2015;9;10;7;18;1;9.9;0;92;.
18700;2015;9;10;8;218;0.8;12.7;0;83; 
18700;2015;9;10;9;226;1.1;14.7;0;78; 
18700;2015;9;10;10;184;1;17.6;0;69; 
18700;2015;9;10;11;155;1;19.1;0;58; 
18700;2015;9;10;12;78;1.6;20.1;0;45; 
18700;2015;9;10;13;23;2.4;20.8;0;41; 
18700;2015;9;10;14;53;2;21.1;0;42; 
18700;2015;9;10;15;41;1.1;20.7;0;45; 
18700;2015;9;10;16;93;2;20.3;0;43; 
18700;2015;9;10;17;56;1.5;19.8;0;47; 
18700;2015;9;10;18;24;2.1;18.2;0;58; 
18700;2015;9;10;19;17;1.9;15.8;0;63; 
18700;2015;9;10;20;46;3;14.4;0;67; 
18700;2015;9;10;21;32;3.1;14;0;66; 
18700;2015;9;10;22;31;2.9;13;0;71; 
18700;2015;9;10;23;27;2.4;12.2;0;75; 
18700;2015;9;10;24;40;3.2;11.3;0;80; 
18700;2015;9;11;1;41;3.2;11.2;0;80; 
18700;2015;9;11;2;38;2.8;11.1;0;81; 
18700;2015;9;11;3;27;2.9;11.9;0;79; 
18700;2015;9;11;4;55;2.4;12.2;0;77; 
18700;2015;9;11;5;37;3.2;12.1;0;79; 
18700;2015;9;11;6;18;4.2;12.8;0;76; 
18700;2015;9;11;7;34;2.6;13.8;0;74;.
18700;2015;9;11;8;33;2.8;14;0;73; 
18700;2015;9;11;9;39;1.2;15.3;0;70; 
18700;2015;9;11;10;105;2.5;15.6;0;68; 
18700;2015;9;11;11;93;3.2;17.7;0;61; 
18700;2015;9;11;12;82;2.5;16.8;0;64; 
18700;2015;9;11;13;83;2.8;18.8;0;54; 
18700;2015;9;11;14;133;4;18.8;0;42; 
18700;2015;9;11;15;134;2.6;18.4;0;46; 
18700;2015;9;11;16;62;2.5;17.9;0;49; 
18700;2015;9;11;17;81;2.8;17.3;0;53; 
18700;2015;9;11;18;102;2.3;17.3;0;55; 
18700;2015;9;11;19;89;2.6;16.2;0;63; 
18700;2015;9;11;20;45;2;14.1;0;71; 
18700;2015;9;11;21;69;1.4;13.1;0;70; 
18700;2015;9;11;22;39;2.9;13.3;0;71; 
18700;2015;9;11;23;25;3.4;13.4;0;72; 
18700;2015;9;11;24;33;3.5;13.7;0;71; 
18700;2015;9;12;1;36;2.7;13.5;0;73; 
18700;2015;9;12;2;40;3.7;13.3;0;73; 
18700;2015;9;12;3;25;3.3;12.5;0;77; 
18700;2015;9;12;4;36;3.5;12.3;0;76; 
18700;2015;9;12;5;37;4.7;12;0;79; 
18700;2015;9;12;6;46;4.5;11.9;0;79; 
18700;2015;9;12;7;25;4.3;11.8;0;82;.
18700;2015;9;12;8;24;3.9;11.7;0;83; 
18700;2015;9;12;9;30;3;12.1;0;82; 
18700;2015;9;12;10;37;3;12.7;0;78; 
18700;2015;9;12;11;33;4.6;13.3;0;77; 
18700;2015;9;12;12;37;4.7;14.2;0;75; 
18700;2015;9;12;13;88;2.6;14.3;0;72; 
18700;2015;9;12;14;55;3.1;14.6;0;75; 
18700;2015;9;12;15;59;4.5;14.2;0;81; 
18700;2015;9;12;16;55;3.8;14.6;0;80; 
18700;2015;9;12;17;56;4.4;14.9;0;79; 
18700;2015;9;12;18;50;3.7;14.8;0;79; 
18700;2015;9;12;19;54;3.6;14.7;0;77; 
18700;2015;9;12;20;49;3.9;14.4;0;79; 
18700;2015;9;12;21;66;2.7;14.3;0;80; 
18700;2015;9;12;22;69;3.5;14.2;0;80; 
18700;2015;9;12;23;78;4.2;14;0;79; 
18700;2015;9;12;24;70;4.2;13.6;0;79; 
18700;2015;9;13;1;60;3.5;13.1;0.1;82; 
18700;2015;9;13;2;60;4.1;12.6;0.2;86; 
18700;2015;9;13;3;64;4.1;12.3;0.5;88; 
18700;2015;9;13;4;68;4.1;12.5;0.1;87; 
18700;2015;9;13;5;73;3.4;12.6;0;86; 
18700;2015;9;13;6;70;4;12.6;0;87; 
18700;2015;9;13;7;61;3.5;12.6;0;88;.
18700;2015;9;13;8;58;2.4;12.9;0;87; 
18700;2015;9;13;9;82;2.9;14.2;0;82; 
18700;2015;9;13;10;121;4;15;0;77; 
18700;2015;9;13;11;137;3.5;16.5;0;71; 
18700;2015;9;13;12;104;3.3;15.6;0;72; 
18700;2015;9;13;13;128;2.5;16.1;0;68; 
18700;2015;9;13;14;110;3.2;16.1;0;68; 
18700;2015;9;13;15;107;3.1;15.7;0;68; 
18700;2015;9;13;16;115;3.9;15.5;0;69; 
18700;2015;9;13;17;78;3.7;15.3;0;72; 
18700;2015;9;13;18;89;2.6;15.2;0;74; 
18700;2015;9;13;19;63;2.6;15;0;76; 
18700;2015;9;13;20;57;2.8;14.8;0;76; 
18700;2015;9;13;21;58;3.9;14.6;0;75; 
18700;2015;9;13;22;51;3.1;14.4;0;77; 
18700;2015;9;13;23;61;2.8;14.3;0;77; 
18700;2015;9;13;24;56;3.6;14.2;0;77; 
18700;2015;9;14;1;67;2;13.6;0.2;82; 
18700;2015;9;14;2;30;4.7;13.1;0.1;86; 
18700;2015;9;14;3;37;2.8;13;0;87; 
18700;2015;9;14;4;60;4.2;13.4;0;83; 
18700;2015;9;14;5;65;4.5;13.2;0.4;86; 
18700;2015;9;14;6;49;4.8;13;0.7;90; 
18700;2015;9;14;7;56;5;13.2;0.3;89;.
18700;2015;9;14;8;53;3.9;13.4;0.5;90; 
18700;2015;9;14;9;60;5.6;14;0.5;88; 
18700;2015;9;14;10;66;4.2;14.5;0;86; 
18700;2015;9;14;11;59;5;14.8;0.2;84; 
18700;2015;9;14;12;69;5.8;15.2;0;81; 
18700;2015;9;14;13;67;3.6;15.4;0;80; 
18700;2015;9;14;14;71;3.2;15.6;0;80; 
18700;2015;9;14;15;73;4.5;16.1;0;78; 
18700;2015;9;14;16;77;3;16.1;0;79; 
18700;2015;9;14;17;70;4.2;16.3;0;76; 
18700;2015;9;14;18;63;3.8;16;0;77; 
18700;2015;9;14;19;76;4.7;15.9;0;74; 
18700;2015;9;14;20;70;5.4;15.5;0;73; 
18700;2015;9;14;21;71;3.9;15;0;74; 
18700;2015;9;14;22;71;5.5;14.8;0;73; 
18700;2015;9;14;23;67;4.2;14.5;0;74; 
18700;2015;9;14;24;53;4.2;14;0;78; 
18700;2015;9;15;1;58;4.6;13.6;0.1;84; 
18700;2015;9;15;2;62;6.6;13.8;0;81; 
18700;2015;9;15;3;62;5.4;13.9;0;81; 
18700;2015;9;15;4;60;5.9;14.3;0;80; 
18700;2015;9;15;5;67;6.2;14.3;0;79; 
18700;2015;9;15;6;58;5.8;13.5;0.3;85; 
18700;2015;9;15;7;49;6;13;1.7;89;.
18700;2015;9;15;8;55;6.3;12.8;1.1;90; 
18700;2015;9;15;9;60;6.3;12.8;1;89; 
18700;2015;9;15;10;59;6.1;12.9;1.7;88; 
18700;2015;9;15;11;54;5;12.9;2.1;89; 
18700;2015;9;15;12;59;5;13;1;89; 
18700;2015;9;15;13;65;4.1;13;2.7;91; 
18700;2015;9;15;14;72;2.1;13;4.5;93; 
18700;2015;9;15;15;176;2.5;13.1;2.3;96; 
18700;2015;9;15;16;174;2.5;13.1;0.8;96; 
18700;2015;9;15;17;177;3.7;12.9;0.5;96; 
18700;2015;9;15;18;168;3.2;11.7;2.1;95; 
18700;2015;9;15;19;168;4.8;11.6;0;96; 
18700;2015;9;15;20;153;4;11.4;0.7;94; 
18700;2015;9;15;21;188;4.9;10.4;0.1;89; 
18700;2015;9;15;22;162;1.5;10.2;0;94; 
18700;2015;9;15;23;158;1.7;9.9;0;92; 
18700;2015;9;15;24;119;1.2;9.1;0;91; 
18700;2015;9;16;1;70;1.3;9.5;0;92; 
18700;2015;9;16;2;40;2.1;9.5;0;91; 
18700;2015;9;16;3;32;2.2;9.5;0;91; 
18700;2015;9;16;4;54;1.8;9.8;0;89; 
18700;2015;9;16;5;59;2.6;9.7;0;89; 
18700;2015;9;16;6;63;1.8;9.6;0;90; 
18700;2015;9;16;7;39;3.1;9.8;0;88;.
18700;2015;9;16;8;55;3.3;10.2;0;87; 
18700;2015;9;16;9;59;2.6;10.5;0;86; 
18700;2015;9;16;10;55;3.1;10.8;0;86; 
18700;2015;9;16;11;45;2.6;11.4;0.1;87; 
18700;2015;9;16;12;52;3.2;12.5;0;82; 
18700;2015;9;16;13;57;3.1;12.4;0;82; 
18700;2015;9;16;14;24;2.1;12;0.1;89; 
18700;2015;9;16;15;28;1.8;12.8;0;85; 
18700;2015;9;16;16;56;1.9;13.1;0;86; 
18700;2015;9;16;17;48;2.1;13;0.1;90; 
18700;2015;9;16;18;43;2.2;12.8;0.1;90; 
18700;2015;9;16;19;56;1.4;12.4;2.4;94; 
18700;2015;9;16;20;48;2.1;12.6;0.2;94; 
18700;2015;9;16;21;45;2.1;12.7;0;92; 
18700;2015;9;16;22;42;2;12.8;0;90; 
18700;2015;9;16;23;41;2.1;12.5;1;93; 
18700;2015;9;16;24;43;3.5;12.4;0.9;93; 
18700;2015;9;17;1;52;2.9;12.7;0;91; 
18700;2015;9;17;2;54;4.2;12.7;0.1;90; 
18700;2015;9;17;3;40;4.7;12.4;0.1;92; 
18700;2015;9;17;4;38;5.1;12.2;0.7;92; 
18700;2015;9;17;5;34;5.6;12.2;2.7;92; 
18700;2015;9;17;6;35;5.4;12.3;2.7;92; 
18700;2015;9;17;7;32;6;12.4;1.1;90;.
18700;2015;9;17;8;32;5.1;12.4;1.8;92; 
18700;2015;9;17;9;32;4.4;12.5;7.1;93; 
18700;2015;9;17;10;63;2.6;13.3;2.7;93; 
18700;2015;9;17;11;105;1.1;14.7;0;93; 
18700;2015;9;17;12;187;3.5;15;0;93; 
18700;2015;9;17;13;190;4.5;15.1;0.7;93; 
18700;2015;9;17;14;200;3;15.5;0.4;93; 
18700;2015;9;17;15;182;4.3;15;0.2;91; 
18700;2015;9;17;16;180;3.2;14.7;3.6;96; 
18700;2015;9;17;17;193;2.3;14.4;1.5;95; 
18700;2015;9;17;18;178;2.2;14.3;0.6;96; 
18700;2015;9;17;19;163;2.5;14.1;2.4;97; 
18700;2015;9;17;20;169;2.3;14.2;0.1;96; 
18700;2015;9;17;21;161;2.2;14;3.6;96; 
18700;2015;9;17;22;164;2.6;13.9;4;97; 
18700;2015;9;17;23;166;2;13.9;1;97; 
18700;2015;9;17;24;152;2;13.8;1.8;97; 
18700;2015;9;18;1;138;1.6;13.7;1.5;97; 
18700;2015;9;18;2;138;1.9;13.7;1.7;97; 
18700;2015;9;18;3;114;1.7;13.5;1.4;97; 
18700;2015;9;18;4;122;1.9;13.2;1.2;96; 
18700;2015;9;18;5;128;1.1;13;1.5;96; 
18700;2015;9;18;6;13;1.7;12.9;0.2;97; 
18700;2015;9;18;7;19;0.7;13.1;0.2;97;.
18700;2015;9;18;8;227;1.7;13.4;0.1;97; 
18700;2015;9;18;9;240;2.8;14;0.8;97; 
18700;2015;9;18;10;268;1.8;14.5;0.1;92; 
18700;2015;9;18;11;259;2;16.4;0;82; 
18700;2015;9;18;12;247;2.7;17.9;0;72; 
18700;2015;9;18;13;224;3;19.1;0;68; 
18700;2015;9;18;14;230;1.9;17.7;0;70; 
18700;2015;9;18;15;203;2.3;18;0;70; 
18700;2015;9;18;16;199;1.5;17.1;0;73; 
18700;2015;9;18;17;221;2.8;16.4;0;76; 
18700;2015;9;18;18;244;1.1;15.7;0;80; 
18700;2015;9;18;19;261;0.8;14.3;0;89; 
18700;2015;9;18;20;19;1;14.2;0;89; 
18700;2015;9;18;21;331;2.1;13.2;0;84; 
18700;2015;9;18;22;59;1.3;13.6;0;75; 
18700;2015;9;18;23;106;1.7;12.4;0;83; 
18700;2015;9;18;24;81;1.3;11.9;0;86; 
18700;2015;9;19;1;160;2;11;0;90; 
18700;2015;9;19;2;182;2.2;11.1;0;81; 
18700;2015;9;19;3;124;1.2;10.9;0;77; 
18700;2015;9;19;4;56;1;9.6;0;86; 
18700;2015;9;19;5;1;1.9;9.8;0;78; 
18700;2015;9;19;6;18;1.1;9.2;0;81; 
18700;2015;9;19;7;24;1.4;8.6;0;85;.
18700;2015;9;19;8;46;1.5;9.5;0;83; 
18700;2015;9;19;9;216;1.1;13.6;0;69; 
18700;2015;9;19;10;212;1;15.7;0;60; 
18700;2015;9;19;11;196;1.6;16.9;0;60; 
18700;2015;9;19;12;205;1.9;17.3;0;53; 
18700;2015;9;19;13;211;2.7;18.1;0;51; 
18700;2015;9;19;14;216;2.6;18.5;0;47; 
18700;2015;9;19;15;204;3;17.3;0;47; 
18700;2015;9;19;16;200;2.8;16;0;51; 
18700;2015;9;19;17;226;2.1;15.4;0;57; 
18700;2015;9;19;18;46;1.5;14.4;0;64; 
18700;2015;9;19;19;6;2.9;13.5;0;63; 
18700;2015;9;19;20;346;4;11.6;0.1;77; 
18700;2015;9;19;21;42;3.3;10.7;0.2;80; 
18700;2015;9;19;22;100;1.7;10.6;0;79; 
18700;2015;9;19;23;38;1.7;9.7;0;85; 
18700;2015;9;19;24;14;5.4;11.1;0;71; 
18700;2015;9;20;1;16;5.1;10.8;0;71; 
18700;2015;9;20;2;27;6.6;10.3;0;69; 
18700;2015;9;20;3;6;3.4;9.6;0;70; 
18700;2015;9;20;4;69;0.9;8.5;0;75; 
18700;2015;9;20;5;23;3.3;8.8;0;71; 
18700;2015;9;20;6;317;0.7;6.8;0;83; 
18700;2015;9;20;7;160;1.4;7.4;0;83;.
18700;2015;9;20;8;240;1.3;9.9;0;76; 
18700;2015;9;20;9;265;0.5;10.9;0;71; 
18700;2015;9;20;10;191;1.4;13;0;67; 
18700;2015;9;20;11;1;2;13.9;0;60; 
18700;2015;9;20;12;17;2.7;13.6;0;56; 
18700;2015;9;20;13;34;2.3;14.3;0;56; 
18700;2015;9;20;14;55;1.8;14.5;0;56; 
18700;2015;9;20;15;12;1.7;14.1;0;58; 
18700;2015;9;20;16;357;1.9;13.6;0;56; 
18700;2015;9;20;17;48;1.3;13;0;66; 
18700;2015;9;20;18;31;2.5;12.2;0;72; 
18700;2015;9;20;19;24;2.9;11.3;0;75; 
18700;2015;9;20;20;345;0.7;10.8;0;78; 
18700;2015;9;20;21;226;0.5;10.2;0;81; 
18700;2015;9;20;22;15;0.9;9.7;0;85; 
18700;2015;9;20;23;32;1.6;9.2;0;85; 
18700;2015;9;20;24;42;1.6;9.3;0;86; 
18700;2015;9;21;1;29;1.4;9.6;0;83; 
18700;2015;9;21;2;35;1.5;9.1;0;88; 
18700;2015;9;21;3;45;0.7;9.3;0.1;87; 
18700;2015;9;21;4;189;0.5;9.1;0;93; 
18700;2015;9;21;5;43;0.7;9.3;0;92; 
18700;2015;9;21;6;41;1.4;9.3;0.2;93; 
18700;2015;9;21;7;281;0.8;9.3;0.4;95;.
18700;2015;9;21;8;335;0.4;9.9;0;96; 
18700;2015;9;21;9;206;0.9;11;0;91; 
18700;2015;9;21;10;253;0.5;12.2;0;83; 
18700;2015;9;21;11;213;0.9;13;0;79; 
18700;2015;9;21;12;221;1.5;12.8;0;79; 
18700;2015;9;21;13;216;1.7;13.7;0;76; 
18700;2015;9;21;14;224;2.2;12.9;0;75; 
18700;2015;9;21;15;215;0.6;12.8;0;70; 
18700;2015;9;21;16;232;1.4;12.5;0;72; 
18700;2015;9;21;17;197;1.7;12.2;0;77; 
18700;2015;9;21;18;177;1.5;11.7;0;81; 
18700;2015;9;21;19;172;1.9;11.1;0;83; 
18700;2015;9;21;20;152;1.1;10.9;0;85; 
18700;2015;9;21;21;154;1.1;11;0;84; 
18700;2015;9;21;22;21;0.9;10.2;0;90; 
18700;2015;9;21;23;74;1;9.8;0;91; 
18700;2015;9;21;24;35;1.7;9.6;0;91; 
18700;2015;9;22;1;30;1.8;9.1;0;92; 
18700;2015;9;22;2;35;1.6;8.7;0;94; 
18700;2015;9;22;3;26;2;8.9;0;93; 
18700;2015;9;22;4;27;3.5;8.9;0;91; 
18700;2015;9;22;5;33;2.7;8.9;0;90; 
18700;2015;9;22;6;38;2.5;8.9;0;90; 
18700;2015;9;22;7;23;2.8;9.1;0;88;.
18700;2015;9;22;8;42;2.8;9.7;0;85; 
18700;2015;9;22;9;61;2.1;10.4;0;83; 
18700;2015;9;22;10;30;2.9;10.4;0.1;87; 
18700;2015;9;22;11;29;3.5;9.9;0.6;91; 
18700;2015;9;22;12;32;2.3;10.2;1.1;93; 
18700;2015;9;22;13;51;1.4;11.1;1.2;93; 
18700;2015;9;22;14;57;1.8;11.6;0.1;91; 
18700;2015;9;22;15;62;1.8;11.7;0.3;91; 
18700;2015;9;22;16;57;1.7;11.6;1.8;94; 
18700;2015;9;22;17;81;1.9;12;0.1;92; 
18700;2015;9;22;18;105;1.5;12;0;92; 
18700;2015;9;22;19;137;0.9;11.7;0;93; 
18700;2015;9;22;20;66;1;11.8;0.1;94; 
18700;2015;9;22;21;121;2.3;11.9;0;92; 
18700;2015;9;22;22;112;1.1;11.8;0;91; 
18700;2015;9;22;23;116;1.3;11.5;0;91; 
18700;2015;9;22;24;188;0.7;11.3;0;94; 
18700;2015;9;23;1;140;0.7;11.5;0;94; 
18700;2015;9;23;2;26;1.7;10.9;0;95; 
